"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 26 10:18:56 GMT 2022","Wed Oct 26 10:19:03 GMT 2022","7147","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Wed Oct 26 10:19:37 GMT 2022","Wed Oct 26 10:19:45 GMT 2022","8147","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Wed Oct 26 10:27:00 GMT 2022","Wed Oct 26 10:27:04 GMT 2022","4270","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Wed Oct 26 10:27:09 GMT 2022","Wed Oct 26 10:27:13 GMT 2022","3869","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Wed Oct 26 10:19:15 GMT 2022","Wed Oct 26 10:19:21 GMT 2022","5997","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Wed Oct 26 10:24:19 GMT 2022","Wed Oct 26 10:24:24 GMT 2022","4782","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Wed Oct 26 10:27:26 GMT 2022","Wed Oct 26 10:27:31 GMT 2022","5008","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Wed Oct 26 10:23:20 GMT 2022","Wed Oct 26 10:23:27 GMT 2022","7264","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Wed Oct 26 10:20:00 GMT 2022","Wed Oct 26 10:20:12 GMT 2022","12333","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Wed Oct 26 10:20:40 GMT 2022","Wed Oct 26 10:20:49 GMT 2022","8541","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Wed Oct 26 10:27:04 GMT 2022","Wed Oct 26 10:27:09 GMT 2022","4346","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Wed Oct 26 10:24:29 GMT 2022","Wed Oct 26 10:24:35 GMT 2022","6262","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Wed Oct 26 10:22:41 GMT 2022","Wed Oct 26 10:22:45 GMT 2022","4288","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Wed Oct 26 10:19:45 GMT 2022","Wed Oct 26 10:19:51 GMT 2022","6185","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Wed Oct 26 10:19:30 GMT 2022","Wed Oct 26 10:19:37 GMT 2022","6807","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Wed Oct 26 10:24:04 GMT 2022","Wed Oct 26 10:24:12 GMT 2022","8060","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Wed Oct 26 10:22:58 GMT 2022","Wed Oct 26 10:23:06 GMT 2022","7885","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Wed Oct 26 10:27:19 GMT 2022","Wed Oct 26 10:27:26 GMT 2022","7179","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Wed Oct 26 10:21:04 GMT 2022","Wed Oct 26 10:21:12 GMT 2022","7884","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Wed Oct 26 10:26:41 GMT 2022","Wed Oct 26 10:26:47 GMT 2022","6204","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Wed Oct 26 10:20:55 GMT 2022","Wed Oct 26 10:21:04 GMT 2022","8860","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Wed Oct 26 10:26:18 GMT 2022","Wed Oct 26 10:26:23 GMT 2022","4748","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Wed Oct 26 10:26:47 GMT 2022","Wed Oct 26 10:26:52 GMT 2022","5301","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Wed Oct 26 10:27:39 GMT 2022","Wed Oct 26 10:27:45 GMT 2022","6123","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Wed Oct 26 10:26:29 GMT 2022","Wed Oct 26 10:26:41 GMT 2022","11731","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"failed","Wed Oct 26 10:24:35 GMT 2022","Wed Oct 26 10:26:18 GMT 2022","102970","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Wed Oct 26 10:23:27 GMT 2022","Wed Oct 26 10:23:33 GMT 2022","5552","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Wed Oct 26 10:20:12 GMT 2022","Wed Oct 26 10:20:40 GMT 2022","27983","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"failed","Wed Oct 26 10:21:12 GMT 2022","Wed Oct 26 10:22:41 GMT 2022","89307","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
